SermonId,Title,Speaker,Date,Text,Mp3Url,SeriesName,SermonPageUrl,SeriesIndex
180532397,"James 2:8-13 - The Problem of Partiality, Part 2",Greg Pickle,2018-07-01,James 2:8-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180701_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180532397,10
180533186,"Unity and Diversity in the Church, Week 2",Greg Pickle,2018-07-01,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180701_ss.mp3,Unity and Diversity in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180533186,2
180550123,"John 11:1-3 - The Sickness of Lazarus, Part 1",Brian Beemer,2018-07-01,John 11:1-3,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180701_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180550123,56
180533185,"Unity and Diversity in the Church, Week 1",Greg Pickle,2018-06-24,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180624_ss.mp3,Unity and Diversity in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180533185,1
180538399,John 10:22-42,Brian Beemer,2018-06-24,John 10:22-42,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180624_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180538399,55
180531884,James 2:1-7 - The Problem of Partiality,Greg Pickle,2018-06-24,James 2:1-7,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180624_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180531884,9
180538394,Discipleship and Counseling - Final Class,Greg Pickle,2018-06-17,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180617_ss.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180538394,14
180538394,Discipleship and Counseling - Final Class,Greg Pickle,2018-06-17,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180617_ss.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180538394,15
180538398,1 Corinthians 4:14-21,Greg Pickle,2018-06-10,1 Corinthians 4:14-21,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180610_pm.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180538398,32
180506684,James 1:22-25 - Doers of the Word,Greg Pickle,2018-06-10,James 1:22-25,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180610_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180506684,8
180506088,Colossians 2:13-15 - The Circumstances of Your Conversion,Brian Beemer,2018-06-03,Colossians 2:13-15,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180603_am.mp3,Colossians,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180506088,9
180506341,"The Fear of Man, Class 5",Brian Beemer,2018-06-03,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180603_fom.mp3,Fear of Man,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180506341,5
180506334,Nehemiah 9:38-10:30,Philip Boudreaux,2018-06-03,Nehemiah 9:38-10:30,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180603_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180506334,11
180506337,"The Fear of Man, Class 4",Brian Beemer,2018-05-27,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180527_fom.mp3,Fear of Man,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180506337,4
180505475,James 1:19-21: Listening that Honors God,Greg Pickle,2018-05-27,James 1:19-21,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180527_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180505475,7
180506336,"The Fear of Man, Class 3",Brian Beemer,2018-05-20,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180520_fom.mp3,Fear of Man,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180506336,3
180505212,"Life in the Church - Discipleship and Counseling, Part 12",Greg Pickle,2018-05-20,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180520_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180505212,13
180505015,James 1:16-18 - God's Goodness toward His People,Greg Pickle,2018-05-20,James 1:16-18,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180520_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180505015,6
180505211,Psalm 15,Greg Pickle,2018-05-20,Psalm 15,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180520_pm.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180505211,31
180505024,"The Fear of Man, Week 2",Brian Beemer,2018-05-13,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180513_fom.mp3,Fear of Man,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180505024,2
180504533,James 1:13-15 - The Real Source of Temptation,Greg Pickle,2018-05-13,James 1:13-15,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180513_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180504533,5
180505018,"John 10:22-30, Part 2",Brian Beemer,2018-05-13,John 10:22-30,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/201800513_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180505018,54
180504539,"Life in the Church - Discipleship and Counseling, Part 11",Greg Pickle,2018-05-13,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180513_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180504539,12
180504538,"Life in the Church - Discipleship and Counseling, Part 10",Greg Pickle,2018-05-06,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180506_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180504538,11
180503854,James 1:9-12: Viewing Trials in Light of Eternity,Greg Pickle,2018-05-06,James 1:9-12,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180506_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180503854,4
180503855,"The Fear of Man, Week 1",Brian Beemer,2018-05-06,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180506_fom.mp3,Fear of Man,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180503855,1
180502923,James 1:5-8: Asking God for Wisdom,Greg Pickle,2018-04-29,James 1:5-8,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180429_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180502923,3
180506335,"John 10:19-30, Part 1",Brian Beemer,2018-04-29,John 10:19-30,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180429_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180506335,53
180504537,"Life in the Church - Discipleship and Counseling, Part 9",Greg Pickle,2018-04-29,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180429_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180504537,10
180501971,James 1:2-4: Rejoicing in Trials,Greg Pickle,2018-04-22,James 1:2-4,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180422_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180501971,2
180504536,"Life in the Church - Discipleship and Counseling, Part 8",Greg Pickle,2018-04-22,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180422_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180504536,9
180501261,James 1:1 - The Letter of James,Greg Pickle,2018-04-15,James 1:1,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180415_am.mp3,James,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180501261,1
180504535,"Life in the Church - Discipleship and Counseling, Part 7",Greg Pickle,2018-04-15,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180415_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180504535,8
180505017,"John 10:11-18 - The Qualities of The Good Shepherd, Part 2",Brian Beemer,2018-04-15,John 10:11-18,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180415_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180505017,52
180504534,"Life in the Church - Discipleship and Counseling, Part 6",Greg Pickle,2018-04-08,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180408_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180504534,7
180500666,Colossians 2:9-12 - Be Captivated by Christ,Brian Beemer,2018-04-08,Colossians 2:9-12,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180408_am.mp3,Colossians,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180500666,8
180499453,"Life in the Church - Discipleship and Counseling, Part 5",Greg Pickle,2018-04-01,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180401_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180499453,5
180499453,"Life in the Church - Discipleship and Counseling, Part 5",Greg Pickle,2018-04-01,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180401_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180499453,6
180497751,"Life in the Church - Discipleship and Counseling, Part 4",Greg Pickle,2018-03-25,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180325_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180497751,4
180497752,"Nehemiah 9:16-38 - Confession, Part 2",Philip Boudreaux,2018-03-25,Nehemiah 9:16-38,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180325_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180497752,10
180497750,The Keys of the Kingdom - Forgive One Another,Greg Pickle,2018-03-25,Matthew 18:21-35,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180325_am.mp3,The Keys of the Kingdom,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180497750,7
180497515,"Life in the Church - Discipleship and Counseling, Part 3",Greg Pickle,2018-03-18,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180318_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180497515,3
180496897,The Keys of the Kingdom: Understanding God's Forgiveness,Greg Pickle,2018-03-18,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180318_am.mp3,The Keys of the Kingdom,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180496897,6
180497514,"Nehemiah 9:1-15 - Confession, Part 1",Philip Boudreaux,2018-03-18,Nehemiah 9:1-15,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180318_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180497514,9
180497517,"Life in the Church - Discipleship and Counseling, Part 2",Greg Pickle,2018-03-11,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180311_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180497517,2
180496216,The Keys of the Kingdom: Church Discipline Part 3 - A Theology of Removal,Greg Pickle,2018-03-11,1 Corinthians 5,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180311_am.mp3,The Keys of the Kingdom,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180496216,5
180497518,"Life in the Church - Discipleship and Counseling, Part 1",Greg Pickle,2018-03-04,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180304_litc.mp3,Discipleship and Counseling,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180497518,1
180495704,"John 10:11-18: Seven Qualities of the Good Shepherd, Part 2",Brian Beemer,2018-03-04,John 10:11-18,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180304_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180495704,51
180495510,"The Keys of the Kingdom: Church Discipline, Part 2",Greg Pickle,2018-03-04,Matthew 18:15-20,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180304_am.mp3,The Keys of the Kingdom,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180495510,4
180494570,"The Keys of the Kingdom: Matthew 18:12-20 - Church Discipline, Part 1",Greg Pickle,2018-02-25,Matthew 18:12-20,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180225_am.mp3,The Keys of the Kingdom,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180494570,3
180494944,"John 10:11-18 - Seven Characteristics of the Good Shepherd, Part 1",Brian Beemer,2018-02-25,John 10:11-18,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180225_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180494944,50
180494943,"Life in the Church - Ministry, Part 13",Greg Pickle,2018-02-25,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180225_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180494943,22
180494945,Fundamentals of the Faith - The Will of God,Brian Beemer,2018-02-25,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180225_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180494945,18
180493860,"The Keys of the Kingdom - Church Membership and Discipline, Part 2",Greg Pickle,2018-02-18,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180218_am.mp3,The Keys of the Kingdom,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180493860,2
180493996,John 10:1-10 - Jesus Is the Door,Brian Beemer,2018-02-18,John 10:1-10,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180218_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180493996,49
180493995,"Life in the Church - Ministry, Part 12",Greg Pickle,2018-02-18,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180218_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180493995,21
180493997,Fundamentals of the Faith - Obedience,Doug Walker,2018-02-18,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180218_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180493997,17
180493218,The Keys of the Kingdom - Church Membership and Discipline,Greg Pickle,2018-02-11,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180211_am.mp3,The Keys of the Kingdom,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180493218,1
180493484,"John 10:1-4 - Jesus is the Door, Part 2",Brian Beemer,2018-02-11,John 10:1-4,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180211_pm.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180493484,30
180493485,Life in the Church - Church Leadership,Greg Pickle,2018-02-11,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180211_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180493485,20
180492643,Paul's Epistle to the Romans,Greg Pickle,2018-02-04,Romans,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180204_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180492643,110
180493483,"Life in the Church - Ministry, Part 11",Greg Pickle,2018-02-04,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180204_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180493483,19
180492767,"Fundamentals of the Faith: Spiritual Gifts, Part 2",Doug Walker,2018-02-04,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180204_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180492767,16
180492769,John 10:1-2: Jesus is the Door - Introduction,Brian Beemer,2018-02-04,John 10:1-2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180204_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180492769,48
180492773,John 9:35-41 Spiritual Sight and Spiritual Blindness,Brian Beemer,2018-01-28,John 9:35-41,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180128_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180492773,46
180492774,"Fundamentals of the Faith: The Church, Part 2; Spiritual Gifts, Part 1","Brian Beemer, Doug Walker",2018-01-28,Varaious,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180128_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180492774,15
180491948,Romans 16:21-27 - Parting Words to the Roman Christians,Greg Pickle,2018-01-28,Romans 16:21-27,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180128_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180491948,109
180492773,John 9:35-41 Spiritual Sight and Spiritual Blindness,Brian Beemer,2018-01-28,John 9:35-41,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180128_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180492773,47
180491235,Romans 16:17-20 - Dealing with Divisive Deceivers,Greg Pickle,2018-01-21,Romans 16:17-20,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180121_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180491235,108
180491391,"John 9:24-34 - Questions, Questions, Questions, Part 3",Brian Beemer,2018-01-21,John 9:24-34,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180121_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180491391,45
180491393,"Life in the Church - Ministry, Part 9",Greg Pickle,2018-01-21,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180121_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180491393,18
180490834,"Life in the Church - Ministry, Part 8",Greg Pickle,2018-01-14,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180114_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180490834,17
180490833,"Fundamentals of the Faith - Prayer, Part 2 & Worship, Part 1",Doug Walker; Brian Beemer,2018-01-14,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180114_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180490833,14
180490836,"John 9:13-23 - Questions, Questions, Questions, Part 2",Brian Beemer,2018-01-14,John 9:13-23,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180114_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180490836,44
180490835,Romans 16:1-16 - The Fellowship of the Faithful,Greg Pickle,2018-01-14,Romans 16:1-16,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180114_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180490835,107
180490142,Romans 15:22-33 - A Gospel-Driven Life,Greg Pickle,2018-01-07,Romans 15:22-33,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180107_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180490142,106
180490135,"Life in the Church - Ministry, Part 7",Greg Pickle,2018-01-07,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180107-091421.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180490135,16
180490137,"Fundamentals of the Faith - Prayer, Part 1",Doug Walker,2018-01-07,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180107_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180490137,13
180490136,"John 9:8-17 - Questions, Questions, Questions - Part 1",Brian Beemer,2018-01-07,John 9:8-17,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20180107_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180490136,43
180488538,Ephesians 4:17-24: A New Self for a New Year,Greg Pickle,2017-12-31,Ephesians 4:17-24,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171231_am.mp3,Wisdom,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180488538,3
180487978,1 Timothy 3:16 - A Hymn for Christmas and Beyond,Greg Pickle,2017-12-24,1 Timothy 3:16,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171224_am.mp3,Christmas,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180487978,5
180487359,"Matthew 2:1-12 - Animosity, Apathy, or Adoration: 3 Responses to the Messiah",Doug Walker,2017-12-17,Matthew 2:1-12,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171217_am.mp3,Christmas,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180487359,4
180487928,Nehemiah 8,Philip Boudreaux,2017-12-17,Nehemiah 8,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171217_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180487928,8
180487930,Fundamentals of the Faith: The Person and Work of the Holy Spirit,Brian Beemer,2017-12-17,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171217_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180487930,12
180486766,Romans 15:14-21 - A Defense of Apostolic Boldness,Greg Pickle,2017-12-10,Romans 15:14-21,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171210_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486766,105
180486898,"Fundamentals of the Faith: Salvation, Part 2",Doug Walker,2017-12-10,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171210_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486898,11
180486899,Nehemiah 6:15-7:73,Philip Boudreaux,2017-12-10,Nehemiah 6:15-7:73,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171210_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486899,7
180486310,Nehemiah 6,Philip Boudreaux,2017-12-03,Nehemiah 6,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171203_pm.mp3,Nehemiah,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486310,6
180486312,Fundamentals of the Faith: Salvation,Doug Walker,2017-12-03,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171203_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486312,10
180486311,"Life in the Church - Ministry, Part 6",Greg Pickle,2017-12-03,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171203_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486311,15
180486171,Romans 15:7-13: United According to Plan,Greg Pickle,2017-12-03,Romans 15:7-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/2017-12-03_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486171,104
180485242,Romans 15:1-6: Pursuing Unity With One Another,Greg Pickle,2017-11-26,Romans 15:1-6,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171126_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180485242,103
180486301,"Life in the Church - Ministry, Part 5",Greg Pickle,2017-11-26,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171126-090731.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486301,14
180485394,Fundamentals of the Faith: The Work of Christ,Brian Beemer,2017-11-26,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171126_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180485394,9
180485191,"Life in the Church: Ministry, Part 4",Greg Pickle,2017-11-19,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171119_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180485191,12
180484686,Conscience Case Studies,Greg Pickle,2017-11-19,Romans 14,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171119_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180484686,102
180484689,"Fundamentals of the Faith: The Person of Christ, Part 2: Jesus is God, Savior, and King",Doug Walker,2017-11-19,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171119_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180484689,8
180485191,"Life in the Church: Ministry, Part 4",Greg Pickle,2017-11-19,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171119_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180485191,13
180483874,Decision-Making and Your Conscience,Greg Pickle,2017-11-12,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171112_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180483874,101
180486309,"Life in the Church - Ministry, Part 3",Greg Pickle,2017-11-12,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171112_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486309,11
180486308,"John 9:1-12 - The Healing of a Blind Man at the Pool of Siloam, part 2",Brian Beemer,2017-11-12,John 9:1-12,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171112_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486308,42
180482166,"Fundamentals of the Faith: The Person of Jesus Christ, Part 1",Doug Walker,2017-11-05,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171105_fof.mp3,Fundamentals of the Faith,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180482166,7
180482162,Romans 14: How to Judge Legalism,Greg Pickle,2017-11-05,Romans 14,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171105_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180482162,100
180482163,"Life in the Church: Ministry, Part 2",Greg Pickle,2017-11-05,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171105_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180482163,10
180481300,"Romans 14:19-23 - Managing Christian Freedoms, Part 2",Greg Pickle,2017-10-29,Romans 14:19-23,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171029_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180481300,99
180486304,"Life in the Church - Ministry, Part 1",Greg Pickle,2017-10-29,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171029_litc.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486304,9
180481430,"John 9:1-3 - The Healing of a Blind Man at the Pool of Siloam, Part 1 - A Theological Question",Brian Beemer,2017-10-29,John 9:1-3,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171029_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180481430,41
180486303,"Life in the Church - Biblical Fellowship, Part 6",Greg Pickle,2017-10-22,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20171022-091113.mp3,Life in the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180486303,8
